id,ticker,timestamp,open,high,low,close,volume,turnover
5120747,AAPL,2024-01-11 00:00:00,185.55,186.06,182.63,184.6,49128408,9091725009.0
5120748,AAPL,2024-01-12 00:00:00,185.07,185.75,184.2,184.93,40477782,7521578726.0
5120749,AAPL,2024-01-16 00:00:00,181.17,183.27,179.944,182.64,65603041,11997650721.0
5120750,AAPL,2024-01-17 00:00:00,180.28,181.94,179.31,181.69,47317433,8607991452.0
5120751,AAPL,2024-01-18 00:00:00,185.1,188.15,184.84,187.64,78005754,14660207765.0
5120752,AAPL,2024-01-19 00:00:00,188.34,190.96,187.83,190.57,68902985,13133948064.0
5120753,AAPL,2024-01-22 00:00:00,191.31,194.34,191.27,192.9,60133852,11665313662.0
5120754,AAPL,2024-01-23 00:00:00,194.03,194.76,192.84,194.19,42355590,8251729311.0
5120755,AAPL,2024-01-24 00:00:00,194.43,195.39,193.35,193.51,53631316,10469170814.0
5120756,AAPL,2024-01-25 00:00:00,194.23,195.278,192.123,193.18,54822126,10675713322.0
5120757,AAPL,2024-01-26 00:00:00,193.28,193.77,190.95,191.43,44594011,8612023654.0
5120758,AAPL,2024-01-29 00:00:00,191.02,191.21,188.59,190.74,47145622,9018739496.0
5120759,AAPL,2024-01-30 00:00:00,189.95,190.81,186.48,187.05,55859370,10545830681.0
5120760,AAPL,2024-01-31 00:00:00,186.05,186.105,183.36,183.41,55467803,10281095493.0
5120761,AAPL,2024-02-01 00:00:00,182.995,185.96,182.83,185.87,64885408,12040710311.0
5120762,AAPL,2024-02-02 00:00:00,178.87,186.34,178.26,184.86,102551680,18945753865.0
5120763,AAPL,2024-02-05 00:00:00,187.16,188.26,184.85,186.69,69668820,13075627729.0
5120764,AAPL,2024-02-06 00:00:00,185.87,188.32,185.78,188.31,43490759,8197086057.0
5120765,AAPL,2024-02-07 00:00:00,189.65,190.06,187.62,188.42,53438955,10120286122.0
5120766,AAPL,2024-02-08 00:00:00,188.395,188.545,186.36,187.33,40962046,7713282363.0
5120767,AAPL,2024-02-09 00:00:00,187.9,189.24,187.25,188.1,45155216,8534589818.0
5120768,AAPL,2024-02-12 00:00:00,187.665,187.92,186.04,186.4,41781934,7837930030.0
5120769,AAPL,2024-02-13 00:00:00,185.02,185.46,182.763,184.29,56529529,10460341502.0
5120770,AAPL,2024-02-14 00:00:00,184.57,184.78,181.69,183.4,54630517,10031285814.0
5120771,AAPL,2024-02-15 00:00:00,182.8,183.74,180.6,183.11,65434496,11964611223.0
5120772,AAPL,2024-02-16 00:00:00,182.67,184.1,180.915,181.56,49752465,9091351577.0
5120773,AAPL,2024-02-20 00:00:00,181.04,181.68,179.25,180.81,53665553,9718832293.0
5120774,AAPL,2024-02-21 00:00:00,181.19,182.139,179.91,181.57,41529674,7558174226.0
5120775,AAPL,2024-02-22 00:00:00,182.73,184.205,181.71,183.62,52292208,9613257510.0
5120776,AAPL,2024-02-23 00:00:00,184.26,184.29,181.48,181.77,45119677,8256345793.0
5120777,AAPL,2024-02-26 00:00:00,181.49,182.01,179.9,180.41,40867421,7410134252.0
5120778,AAPL,2024-02-27 00:00:00,180.35,183.173,178.81,181.88,54318851,9876209544.0
5120779,AAPL,2024-02-28 00:00:00,181.76,182.37,179.38,180.67,48953939,8870037132.0
5120780,AAPL,2024-02-29 00:00:00,180.52,181.82,178.78,180.0,136682597,24695551628.0
5120781,AAPL,2024-03-01 00:00:00,178.8,179.78,176.63,178.91,73563082,13170216010.0
